장기요양기관코드,기관유형코드,,,
24157000473,B06,,,
24157000474,B01,,,
24157000474,B02,,,
24157000476,B01,,,
24157000476,B03,,,
24157000483,B03,,,
24157000485,B01,,,
24157000486,B01,,,
24157000487,B01,,,
24157000487,B02,,,
24157000488,B01,,,
24157000488,B02,,,
24157000490,B03,,,
24157000494,B03,,,
24159000012,B01,,,
24159000012,B03,,,
24159000037,B03,,,
24159000047,B03,,,
24159000066,B03,,,
24159000106,B03,,,
24159000185,B03,,,
24159000197,B01,,,
24159000197,B02,,,
24159000220,B01,,,
24159000220,B02,,,
24159000273,B01,,,
24159000273,B02,,,
24159000273,B03,,,
24159000290,B01,,,
24159000290,B02,,,
24159000319,B01,,,
24159000319,B03,,,
24159000344,B01,,,
24159000344,B02,,,
24159000344,B03,,,
24159000380,B01,,,
24159000380,B02,,,
24159000387,B01,,,
24159000387,B02,,,
24159000387,B03,,,
24159000387,B05,,,
24159000393,B03,,,
24159000407,B01,,,
24159000407,B02,,,
24159000409,B03,,,
24159000414,B01,,,
24159000414,B02,,,
24159000423,B01,,,
24159000423,B02,,,
24159000423,B03,,,
24159000423,B04,,,
24159000425,B03,,,
24159000432,B03,,,
24159000437,B03,,,
24159000439,B01,,,
24159000439,B02,,,
24159000439,B03,,,
24159000443,B03,,,
24159000445,B01,,,
24159000445,B02,,,
24159000449,B01,,,
24159000449,B02,,,
24159000454,B03,,,
24159000455,B03,,,
24159000459,B03,,,
24159000464,B03,,,
24159000473,B03,,,
24159000484,B06,,,
24159000491,B01,,,
24159000491,B02,,,
24159000494,B01,,,
24159000494,B02,,,
24159000496,B01,,,
24159000496,B02,,,
24159000497,B01,,,
24159000497,B02,,,
24159000497,B03,,,
24159000497,B05,,,
24159000498,B01,,,
24159000498,B02,,,
24159000499,B01,,,
24159000499,B02,,,
24159000500,B03,,,
24159000507,B01,,,
24159000508,B01,,,
24159000508,B05,,,
24159000509,B01,,,
24159000509,B02,,,
24159000510,B01,,,
24159000512,B01,,,
24159000512,B02,,,
24159000512,B03,,,
24159000520,B01,,,
24159000520,B03,,,
24159000521,B01,,,
24159000521,B02,,,
24159000523,B03,,,
24159000524,B01,,,
24159000525,B01,,,
24159000525,B03,,,
24159000532,B01,,,
24159000532,B02,,,
24159000533,B01,,,
24159000533,B02,,,
24159000555,B01,,,
24159000555,B03,,,
24159000557,B02,,,
24159000561,B01,,,
24159000567,B01,,,
24159000567,B02,,,
24159000567,B05,,,
24159000569,B01,,,
24159000569,B02,,,
24159000570,B03,,,
24159000576,B01,,,
24159000578,B01,,,
24159000584,B03,,,
24159000589,B01,,,
24159000589,B02,,,
24159000589,B05,,,
24159000590,B01,,,
24159000592,B01,,,
24159000592,B02,,,
24159000595,B03,,,
24159000601,B03,,,
24159000605,B01,,,
24159000605,B02,,,
24159000605,B03,,,
24159000605,H31,,,
24159000606,B03,,,
24159000613,B01,,,
24159000613,B02,,,
24159000613,B03,,,
24159000614,B01,,,
24159000614,B02,,,
24159000618,B01,,,
24159000619,B01,,,
24159000619,B02,,,
24159000625,B01,,,
24159000625,B02,,,
24159000626,B03,,,
24159000630,B01,,,
24159000630,B02,,,
24159000631,B01,,,
24159000631,B02,,,
24159000632,B03,,,
24159000642,B03,,,
24159000651,B01,,,
24159000651,B03,,,
24159000653,B01,,,
24159000653,B02,,,
24159000656,B01,,,
24159000657,B01,,,
24159000657,B02,,,
24159000667,B01,,,
24159000667,B03,,,
24159000677,B01,,,
24159000683,B01,,,
24159000684,B01,,,
24159000684,B02,,,
24159000686,B01,,,
24159000686,B02,,,
24159000686,B03,,,
24159000686,B05,,,
24159000689,B01,,,
24159000689,B03,,,
24159000690,B03,,,
24159000693,B01,,,
24159000693,B02,,,
24159000694,B01,,,
24159000696,B03,,,
24159000697,B03,,,
24159000699,B01,,,
24159000700,B03,,,
24159000702,B03,,,
24159000703,B01,,,
24159000703,B02,,,
24159000708,B01,,,
24159000708,B02,,,
24159000710,B01,,,
24159000710,B02,,,
24159000711,B01,,,
24159000711,B02,,,
24159000711,B03,,,
24159000719,B01,,,
24159000719,B02,,,
24159000720,B01,,,
24159000720,B02,,,
24159000726,B01,,,
24159000726,B02,,,
24159000728,B03,,,
24159000734,B01,,,
24159000734,B02,,,
24159000741,B03,,,
24159000742,B06,,,
24159000746,B01,,,
24159000746,B02,,,
24159000750,B03,,,
24159000751,B03,,,
24159000752,B01,,,
24159000752,B02,,,
24159000754,B01,,,
24159000756,B01,,,
24159000759,B01,,,
24159000759,B02,,,
24159000760,B01,,,
24159000760,B02,,,
24159000763,B01,,,
24159000763,B02,,,
24159000765,B01,,,
24161000016,B03,,,
24161000206,B05,,,
24161000207,B03,,,
24161000208,B01,,,
24161000208,B03,,,
24161000209,B01,,,
24161000213,B01,,,
24161000213,B02,,,
24161000213,B03,,,
24161000219,B01,,,
24161000219,B02,,,
24161000221,B01,,,
24161000221,B02,,,
24161000226,B01,,,
24161000227,B06,,,
24161000228,B01,,,
24161000228,B02,,,
24161000228,B05,,,
24161000229,B01,,,
24161000229,B02,,,
24161000237,B01,,,
24161000237,B02,,,
24161000238,B01,,,
24161000238,B02,,,
24161000240,B01,,,
24161000240,B02,,,
24161000241,B01,,,
24161000241,B02,,,
24161000242,B01,,,
24161000242,B02,,,
24161000248,B01,,,
24161000248,B02,,,
24161000250,B03,,,
24161000253,B01,,,
24161000253,B02,,,
24161000257,B01,,,
24161000261,B01,,,
24161000261,B02,,,
24161000267,B01,,,
24161000267,B02,,,
24161000268,B03,,,
24161000270,B01,,,
24161000270,B03,,,
24161000271,B01,,,
24161000271,B02,,,
24161000275,B03,,,
24161000276,B01,,,
24161000276,B02,,,
24161000282,B03,,,
24161000284,B01,,,
24161000284,B02,,,
24161000284,B03,,,
24161000286,B01,,,
24161000286,B02,,,
24161000289,B03,,,
24161000290,B03,,,
24161000291,B06,,,
24161000292,B03,,,
24161000297,B01,,,
24161000297,B02,,,
24161000298,B03,,,
24161000300,B01,,,
24161000300,B03,,,
24161000304,B03,,,
24161000306,B01,,,
24161000306,B02,,,
24161000307,B01,,,
24161000310,B01,,,
24161000310,B03,,,
24161000312,B03,,,
24161000315,B01,,,
24161000315,B02,,,
24161000315,B03,,,
24161000320,B01,,,
24163000030,B01,,,
24163000030,B02,,,
24163000030,B03,,,
24163000378,B01,,,
24163000378,B03,,,
24163000380,B01,,,
24163000380,B02,,,
24163000380,B03,,,
24163000384,B01,,,
24163000384,B02,,,
24163000384,B03,,,
24163000391,B03,,,
24163000396,B01,,,
24163000397,B01,,,
24163000397,B03,,,
24163000399,B01,,,
24163000404,B01,,,
24163000404,B02,,,
24163000404,B03,,,
24163000410,B01,,,
24163000412,B01,,,
24163000412,B02,,,
24163000422,B01,,,
24163000422,B02,,,
24163000422,B03,,,
24163000432,B01,,,
24163000438,B03,,,
24163000443,B01,,,
24163000443,B02,,,
24163000443,B03,,,
24163000444,B01,,,
24163000446,B01,,,
24163000446,B02,,,
24163000447,B03,,,
24163000461,B04,,,
24163000462,B06,,,
24163000471,B01,,,
24163000475,B01,,,
24163000475,B03,,,
24163000476,B01,,,
24163000476,B02,,,
24163000477,B03,,,
24163000479,B01,,,
24163000481,B01,,,
24163000481,B02,,,
24163000483,B01,,,
24163000483,B02,,,
24163000483,B03,,,
24163000484,B01,,,
24163000485,B01,,,
24163000492,B01,,,
24163000492,B02,,,
24163000494,B06,,,
24163000500,B01,,,
24163000500,B03,,,
24163000501,B01,,,
24163000503,B01,,,
24163000503,B03,,,
24163000511,B03,,,
24163000513,B01,,,
24163000514,B03,,,
24163000514,B04,,,
24163000515,B01,,,
24163000515,B02,,,
24163000515,B03,,,
24163000519,B01,,,
24163000519,B03,,,
24163000520,B03,,,
24163000520,B04,,,
24163000524,B06,,,
24163000525,B01,,,
24163000525,B02,,,
24163000527,B01,,,
24163000527,B03,,,
24163000527,B05,,,
24163000531,B01,,,
24163000531,B02,,,
24163000533,B03,,,
24163000535,B03,,,
24163000536,B01,,,
24163000538,B03,,,
24163000545,B03,,,
24163000546,B01,,,
24163000547,B01,,,
24163000550,B01,,,
24163000550,B02,,,
24165000277,B03,,,
24165000307,B01,,,
24165000317,B01,,,
24165000320,B03,,,
24165000323,B01,,,
24165000323,B02,,,
24165000323,B03,,,
24165000325,B01,,,
24165000325,B02,,,
24165000325,B03,,,
24165000327,B01,,,
24165000327,B02,,,
24165000331,B01,,,
24165000331,B02,,,
24165000334,B01,,,
24165000341,B03,,,
24165000345,B01,,,
24165000345,B02,,,
24165000349,B01,,,
24165000349,B03,,,
24165000359,B01,,,
24165000359,B03,,,
24165000364,B01,,,
24165000366,B01,,,
24165000366,B03,,,
24165000367,B01,,,
24165000371,B03,,,
24165000386,B01,,,
24165000386,B02,,,
24165000386,B03,,,
24165000388,B01,,,
24165000389,B01,,,
24165000389,B03,,,
24165000390,B01,,,
24165000390,B02,,,
24165000391,B01,,,
24165000391,B02,,,
24165000395,B01,,,
24165000395,B03,,,
24165000402,B03,,,
24165000405,B01,,,
24165000405,B03,,,
24165000407,B01,,,
24165000407,B03,,,
24165000408,B01,,,
24165000415,B01,,,
24165000416,B01,,,
24165000416,B03,,,
24165000417,B03,,,
24165000418,B01,,,
24165000418,B03,,,
24165000419,B01,,,
24165000419,B02,,,
24165000422,B01,,,
24165000432,B03,,,
24165000433,B01,,,
24165000438,B01,,,
24165000442,B03,,,
24167000156,B01,,,
24167000156,B03,,,
24167000160,B01,,,
24167000160,B02,,,
24167000162,B01,,,
24167000162,B02,,,
24167000167,B03,,,
24167000169,B01,,,
24167000169,B03,,,
24167000171,B03,,,
24167000172,B01,,,
24167000172,B02,,,
24167000173,B01,,,
24167000176,B01,,,
24167000176,B03,,,
24167000177,B01,,,
24167000177,B02,,,
24167000179,B01,,,
24167000179,B02,,,
24167000180,B01,,,
24167000181,B01,,,
24167000181,B02,,,
24167000181,B05,,,
24167000183,B01,,,
24167000184,B01,,,
24167000187,B03,,,
24167000190,B01,,,
24167000191,B01,,,
24167000192,B01,,,
24167000192,B02,,,
24167000193,B01,,,
24167000195,B01,,,
24167000195,B05,,,
24167000197,B01,,,
24167000198,B01,,,
24167000198,B02,,,
24167000199,B01,,,
24167000199,B02,,,
24167000200,B01,,,
24167000201,B01,,,
24167000201,B02,,,
24167000202,B01,,,
24167000203,B06,,,
24167000204,B03,,,
24173000005,B01,,,
24173000005,B02,,,
24173000005,B03,,,
24173000006,B03,,,
24173000014,B01,,,
24173000014,B02,,,
24173000014,B03,,,
24173000021,B03,,,
24173000095,B03,,,
24180000002,B03,,,
24180000110,B01,,,
24180000111,B01,,,
24180000112,B01,,,
24180000112,B02,,,
24180000115,B01,,,
24180000115,B02,,,
24180000116,B01,,,
24180000116,B02,,,
24180000117,B01,,,
24180000117,B02,,,
24180000117,B03,,,
24180000118,B01,,,
24180000118,B02,,,
24180000118,B06,,,
24180000119,B01,,,
24180000119,B02,,,
24180000119,B03,,,
24180000124,B01,,,
24180000125,B01,,,
24180000125,B02,,,
24180000126,B01,,,
24180000126,B02,,,
24180000128,B01,,,
24180000130,B01,,,
24180000130,B02,,,
24182000102,B01,,,
24182000102,B02,,,
24182000102,B03,,,
24182000102,H31,,,
24182000102,H32,,,
24182000102,H33,,,
24182000103,B01,,,
24182000103,B02,,,
24182000105,B01,,,
24182000105,B02,,,
24182000109,B01,,,
24182000109,B03,,,
24182000114,B01,,,
24182000114,B03,,,
24182000115,B01,,,
24182000116,B01,,,
24182000116,B02,,,
24182000116,B03,,,
24182000117,B01,,,
24182000117,B03,,,
24182000118,B01,,,
24182000120,B01,,,
24182000120,B02,,,
24182000122,B01,,,
24182000122,B02,,,
24182000124,B03,,,
24182000127,B01,,,
24182000127,B03,,,
24182000128,B06,,,
24182000129,B01,,,
24182000132,B06,,,
24182000135,B03,,,
24183000005,B03,,,
24183000016,B03,,,
24183000107,B01,,,
24183000107,B02,,,
24183000107,B03,,,
24183000130,B01,,,
24183000130,B02,,,
24183000132,B01,,,
24183000132,B02,,,
24183000132,B03,,,
24183000161,B03,,,
24183000174,B03,,,
24183000175,B01,,,
24183000175,B02,,,
24183000176,B01,,,
24183000177,B03,,,
24183000180,B01,,,
24183000184,B01,,,
24183000184,B02,,,
24183000186,B01,,,
24183000187,B01,,,
24183000191,B01,,,
24183000191,B02,,,
24183000194,B01,,,
24183000196,B01,,,
24183000198,B01,,,
24183000199,B01,,,
24183000199,B03,,,
24183000201,B01,,,
24183000201,B02,,,
24183000202,B01,,,
24183000209,B01,,,
24183000209,B02,,,
24183000212,B01,,,
24183000215,B01,,,
24183000215,B02,,,
24183000216,B01,,,
24183000216,B02,,,
24183000217,B01,,,
24183000217,B03,,,
24183000220,B03,,,
24183000221,B03,,,
24183000221,B04,,,
24183000237,B03,,,
24183000240,B01,,,
24211000017,B01,,,
24211000017,B02,,,
24211000216,B01,,,
24211000216,B02,,,
24211000216,B03,,,
24211000228,B01,,,
24211000228,B02,,,
24211000228,B03,,,
24211000228,B05,,,
24211000253,B01,,,
24211000253,B03,,,
24211000275,B01,,,
24211000275,B02,,,
24211000282,B03,,,
24211000286,B03,,,
24211000353,B03,,,
24211000357,B01,,,
24211000357,B02,,,
24211000357,B03,,,
24211000369,B01,,,
24211000369,B02,,,
24211000373,B01,,,
24211000373,B03,,,
24211000378,B03,,,
24211000386,B01,,,
24211000386,B02,,,
24211000392,B01,,,
24211000392,B02,,,
24211000394,B01,,,
24211000394,B02,,,
24211000396,B01,,,
24211000396,B02,,,
24211000399,B03,,,
24211000405,B01,,,
24211000405,B02,,,
24211000407,B01,,,
24211000407,B03,,,
24211000411,B03,,,
24211000414,B01,,,
24211000414,B02,,,
24211000415,B01,,,
24211000415,B02,,,
24211000421,B01,,,
24211000421,B02,,,
24211000421,B05,,,
24211000422,B01,,,
24211000422,B02,,,
24211000426,B01,,,
24211000426,B02,,,
24211000434,B01,,,
24211000434,B02,,,
24211000436,B01,,,
24211000436,B02,,,
24211000437,B01,,,
24211000438,B01,,,
24211000438,B02,,,
24211000441,B01,,,
24211000449,B01,,,
24211000449,B03,,,
24211000459,B01,,,
24211000459,B03,,,
24211000460,B01,,,
24211000461,B01,,,
24211000471,B01,,,
24211000471,B03,,,
24211000476,B01,,,
24211000476,B02,,,
24211000477,B03,,,
24211000478,B03,,,
24211000479,B01,,,
24211000479,B02,,,
24211000480,B01,,,
24211000480,B02,,,
24211000488,B01,,,
24211000488,B02,,,
24211000490,B01,,,
24211000491,B01,,,
24211000491,B03,,,
24211000493,B01,,,
24211000493,B02,,,
24211000494,B01,,,
24211000494,B02,,,
24211000496,B01,,,
24211000496,B02,,,
24211000497,B01,,,
24211000497,B02,,,
24211000497,B03,,,
24211000498,B01,,,
24211000498,B02,,,
24211000498,B05,,,
24211000499,B01,,,
24211000499,B02,,,
24211000500,B01,,,
24211000500,B02,,,
24211000501,B01,,,
24211000501,B02,,,
24211000503,B01,,,
24211000503,B02,,,
24211000506,B01,,,
24211000506,B03,,,
24211000507,B03,,,
24211000509,B01,,,
24211000509,B02,,,
24211000510,B01,,,
24211000511,B01,,,
24211000511,B02,,,
24211000516,B03,,,
24211000517,B01,,,
24211000520,B03,,,
24211000522,B01,,,
24213000002,B03,,,
24213000016,B03,,,
24213000019,B01,,,
24213000019,B03,,,
24213000214,B01,,,
24213000214,B02,,,
24213000214,B03,,,
24213000254,B01,,,
24213000254,B02,,,
24213000259,B03,,,
24213000271,B03,,,
24213000279,B03,,,
24213000283,B01,,,
24213000291,B03,,,
24213000293,B03,,,
24213000299,B03,,,
24213000301,B01,,,
24213000301,B02,,,
24213000301,B03,,,
24213000302,B03,,,
24213000305,B01,,,
24213000309,B01,,,
24213000309,B02,,,
24213000311,B01,,,
24213000315,B03,,,
24213000321,B03,,,
24213000327,B03,,,
24213000328,B01,,,
24213000329,B03,,,
24213000333,B01,,,
24213000334,B01,,,
24213000335,B06,,,
24213000337,B01,,,
24213000340,B01,,,
24213000347,B06,,,
24213000349,B03,,,
24213000360,B01,,,
24213000360,B02,,,
24213000361,B01,,,
24213000361,B03,,,
24213000363,B01,,,
24213000365,B01,,,
24213000367,B01,,,
24213000367,B02,,,
24213000368,B01,,,
24213000372,B01,,,
24213000375,B01,,,
24213000376,B01,,,
24213000376,B02,,,
24213000377,B03,,,
24213000379,B01,,,
24213000379,B02,,,
24213000391,B01,,,
24213000391,B02,,,
24213000392,B01,,,
24213000393,B01,,,
24213000393,B02,,,
24213000396,B01,,,
24213000398,B01,,,
24213000398,B02,,,
24213000399,B01,,,
24213000400,B03,,,
24213000405,B01,,,
24213000406,B01,,,
24213000406,B02,,,
24213000406,B03,,,
24213000406,B05,,,
24213000407,B03,,,
24213000410,B01,,,
24213000411,B03,,,
24213000412,B01,,,
24213000417,B03,,,
24213000418,B01,,,
24213000421,B03,,,
24213000425,B01,,,
24213000428,B01,,,
24213000428,B03,,,
24213000428,H31,,,
24213000430,B01,,,
24215000005,B01,,,
24215000005,B02,,,
24215000005,B03,,,
24215000028,B03,,,
24215000080,B01,,,
24215000080,B02,,,
24215000080,B03,,,
24215000180,B03,,,
24215000198,B01,,,
24215000198,B03,,,
24215000199,B01,,,
24215000199,B02,,,
24215000199,B03,,,
24215000211,B01,,,
24215000211,B02,,,
24215000211,B03,,,
24215000246,B01,,,
24215000246,B02,,,
24215000284,B03,,,
24215000287,B03,,,
24215000291,B01,,,
24215000293,B01,,,
24215000293,B02,,,
24215000293,B03,,,
24215000293,B05,,,
24215000294,B01,,,
24215000294,B03,,,
24215000298,B01,,,
24215000298,B02,,,
24215000298,B03,,,
24215000301,B01,,,
24215000305,B01,,,
24215000305,B02,,,
24215000310,B01,,,
24215000312,B01,,,
24215000315,B03,,,
24215000316,B03,,,
24215000326,B03,,,
24215000328,B01,,,
24215000331,B01,,,
24215000334,B01,,,
24215000334,B03,,,
24215000335,B01,,,
24215000335,B03,,,
24215000336,B01,,,
24215000336,B02,,,
24215000339,B03,,,
24215000346,B01,,,
24215000349,B03,,,
24215000352,B05,,,
24215000354,B01,,,
24215000354,B02,,,
24215000355,B01,,,
24215000356,B01,,,
24215000357,B03,,,
24215000357,B04,,,
24215000358,B01,,,
24215000363,B01,,,
24215000363,B02,,,
24215000364,B01,,,
24215000367,B03,,,
24215000369,B01,,,
24215000369,B02,,,
24215000370,B01,,,
24215000372,B03,,,
24215000373,B01,,,
24215000374,B01,,,
24215000374,B02,,,
24215000376,B01,,,
24215000378,B01,,,
24215000378,B02,,,
24215000379,B01,,,
24215000379,B05,,,
24215000380,B01,,,
24215000380,B02,,,
24215000383,B01,,,
24215000384,B01,,,
24215000384,B02,,,
24215000385,B01,,,
24215000388,B01,,,
24215000389,B01,,,
24215000390,B01,,,
24215000390,B02,,,
24215000390,B03,,,
24215000391,B03,,,
24215000392,B01,,,
24215000392,B02,,,
24215000393,B01,,,
24215000393,B02,,,
24215000396,B01,,,
24215000397,B01,,,
24215000397,B02,,,
24215000398,B01,,,
24217000006,B02,,,
24217000007,B03,,,
24217000056,B01,,,
24217000070,B01,,,
24217000070,B02,,,
24217000070,B03,,,
24217000070,B05,,,
24217000070,H31,,,
24217000070,H32,,,
24217000079,B01,,,
24217000079,B02,,,
24217000079,B03,,,
24217000079,B05,,,
24217000087,B01,,,
24217000087,B02,,,
24217000087,B03,,,
24217000096,B01,,,
24217000096,B02,,,
24217000096,B05,,,
24217000100,B01,,,
24217000101,B01,,,
24217000101,B02,,,
24217000102,B01,,,
24217000102,B02,,,
24217000103,B01,,,
24217000103,B02,,,
24217000103,B05,,,
24217000106,B01,,,
24217000106,B03,,,
24217000108,B01,,,
24217000111,B01,,,
24217000111,B02,,,
24217000113,B01,,,
24217000113,B02,,,
24217000116,B01,,,
24217000116,B02,,,
24217000116,B03,,,
24217000118,B01,,,
24217000121,B01,,,
24219000019,B01,,,
24219000019,B02,,,
24219000019,B03,,,
24219000019,H31,,,
24219000021,B01,,,
24219000021,B02,,,
24219000021,B03,,,
24219000021,B05,,,
24219000023,B01,,,
24219000023,B02,,,
24219000024,B01,,,
24219000024,B02,,,
24219000029,B01,,,
24219000035,B01,,,
24219000036,B03,,,
24219000036,H31,,,
24221000025,B03,,,
24221000034,B03,,,
24221000042,B03,,,
24221000079,B03,,,
24221000083,B01,,,
24221000083,B03,,,
24221000086,B03,,,
24221000088,B03,,,
24221000089,B03,,,
24221000092,B01,,,
24221000093,B01,,,
24221000093,B03,,,
24221000094,B03,,,
24221000096,B01,,,
24221000096,B02,,,
24221000097,B01,,,
24221000100,B06,,,
24221000101,B01,,,
24221000103,B05,,,
24221000104,B01,,,
24221000104,B02,,,
24223000035,B03,,,
24223000073,B03,,,
24223000094,B01,,,
24223000094,B02,,,
24223000100,B01,,,
24223000100,B03,,,
24223000101,B01,,,
24223000101,B02,,,
24223000101,B05,,,
24223000105,B01,,,
24223000105,B02,,,
24223000107,B01,,,
24223000108,B01,,,
24223000114,B01,,,
24223000114,B02,,,
24223000116,B01,,,
24223000119,B01,,,
24223000119,B02,,,
24223000120,B01,,,
24272000013,B03,,,
24272000013,H31,,,
24272000071,B01,,,
24272000071,B02,,,
24272000084,B01,,,
24272000087,B01,,,
24272000090,B01,,,
24272000090,B02,,,
24272000093,B01,,,
24272000093,B02,,,
24272000095,B01,,,
24272000096,B01,,,
24272000096,B02,,,
24272000099,B01,,,
24272000099,B02,,,
24272000100,B01,,,
24272000100,B02,,,
24272000102,B01,,,
24273000025,B03,,,
24273000030,B03,,,
24273000045,B01,,,
24273000045,B03,,,
24273000050,B01,,,
24273000050,B02,,,
24273000050,B03,,,
24273000061,B01,,,
24273000061,B02,,,
24273000061,B03,,,
24273000067,B01,,,
24273000067,B02,,,
24273000067,B03,,,
24273000075,B01,,,
24273000075,B02,,,
24273000078,B03,,,
24273000080,B01,,,
24273000080,B02,,,
24273000080,B03,,,
24273000083,B01,,,
24273000083,B02,,,
24273000083,B03,,,
24273000085,B01,,,
24273000085,B02,,,
24273000085,B03,,,
24273000085,B05,,,
24275000028,B03,,,
24275000035,B01,,,
24275000035,B02,,,
24275000044,B01,,,
24275000044,B05,,,
24276000024,B01,,,
24276000024,B03,,,
24276000069,B01,,,
24276000072,B01,,,
24276000072,B02,,,
24276000076,B01,,,
24277000034,B01,,,
24277000036,B01,,,
24277000036,B02,,,
24277000037,B01,,,
24277000037,B02,,,
24277000038,B01,,,
24277000040,B01,,,
24278000048,B01,,,
24278000048,B03,,,
24278000049,B01,,,
24278000049,B03,,,
24278000050,B01,,,
24278000050,B02,,,
24278000050,B03,,,
24278000051,B01,,,
24278000051,B03,,,
24278000054,B03,,,
24279000026,B03,,,
24280000012,B01,,,
24280000012,B02,,,
24280000012,B03,,,
24280000023,B03,,,
24281000016,B01,,,
24281000016,B02,,,
24281000016,B03,,,
24281000016,B05,,,
24282000005,B03,,,
24282000037,B01,,,
24282000037,B02,,,
24282000037,B03,,,
24282000039,B01,,,
24282000039,B02,,,
24283000009,B03,,,
24283000011,B03,,,
24283000012,B03,,,
24283000046,B01,,,
24283000048,B01,,,
24283000051,B03,,,
24311000020,B01,,,
24311000020,B03,,,
24311000227,B03,,,
24311000292,B03,,,
24311000575,B01,,,
24311000579,B03,,,
24311000606,B01,,,
24311000606,B03,,,
24311000637,B01,,,
24311000637,B02,,,
24311000637,B03,,,
24311000637,B06,,,
24311000664,B01,,,
24311000664,B03,,,
24311000680,B01,,,
24311000680,B02,,,
24311000680,B03,,,
24311000682,B01,,,
24311000682,B03,,,
24311000685,B01,,,
24311000685,B03,,,
24311000694,B03,,,
24311000699,B03,,,
24311000722,B01,,,
24311000722,B03,,,
24311000725,B03,,,
24311000727,B01,,,
24311000727,B03,,,
24311000729,B03,,,
24311000731,B01,,,
24311000731,B03,,,
24311000732,B03,,,
24311000737,B01,,,
24311000737,B03,,,
24311000741,B01,,,
24311000745,B03,,,
24311000747,B03,,,
24311000748,B01,,,
24311000748,B03,,,
24311000749,B01,,,
24311000749,B03,,,
24311000752,B06,,,
24311000753,B03,,,
24311000758,B03,,,
